Id,V1,V2,Hashtag
5841,26.26009925,5.220203182,BetterLateThanNever
5842,4.578419929,-16.3718387,MtvActAppZurita
5843,16.87611396,4.515835113,MTVHottest
5844,49.64905894,1.69078159,Legacy
5845,43.99996529,19.47657685,onrepeat
5846,-1.217352841,49.39632114,lovethis
5847,-13.82894924,-66.01482626,TheFive
5848,-4.538517869,60.12453604,MakeItHappen
5849,-69.47277735,60.52769996,Orange
5850,45.49301141,50.831519,chic
5851,43.56708085,43.25576992,ring
5852,62.58445097,43.4980576,OscarNoms
5853,12.09007234,42.20274733,whatislife
5854,-1.938752221,-7.706842081,altonsterling
5855,-3.519550102,-44.63488076,womensrights
5856,34.23596257,-32.11908732,MJ
5857,-61.31520291,-50.26321861,SD
5858,38.9708379,-42.46051389,TNT
5859,44.42976469,8.899476637,Bars
5860,-5.393799211,52.35041683,regrets
5861,-35.66870062,59.30201367,ethics
5862,-11.25727743,-33.9034741,redwhiteandblue
5863,17.14163044,40.7121764,ironic
5864,19.70888058,-57.93000523,FIFA
5865,-23.17721319,1.338019681,mini
5866,1.811377709,-10.48504054,freekesha
5867,8.013898497,31.77185841,senioritis
5868,22.40318164,20.02217867,Awkward
5869,-8.392136068,47.2800239,rise
5870,-27.72923515,66.48020088,Networking
5871,-20.34606734,-29.96364796,havana
5872,-0.030839303,-32.79106285,HispanicHeritageMonth
5873,48.23842022,20.83710256,classics
5874,-5.404394623,-60.74453584,clinton
5875,58.49569458,-31.92929862,inked
5876,38.88979083,-20.83544602,CT
5877,-24.62111738,59.06551551,phone
5878,15.48401755,-31.07254841,kubball
5879,-42.15795643,36.18122408,minime
5880,-48.49153707,-66.42636857,wtc
5881,27.72741639,-60.42035364,DF
5882,5.384467906,-7.978092339,pll
5883,-15.73870647,-39.80697956,WWII
5884,-33.58325578,36.34672423,imissyou
5885,43.88339763,50.08356523,heels
5886,-48.05774512,-63.89416884,unionsquare
5887,15.43284936,13.83607941,Preacher
5888,-14.36225662,54.23893268,honesty
5889,-57.19770744,-48.99005911,innout
5890,-31.2181909,29.04741964,lifeisbeautiful
5891,-11.89201833,41.01800766,little
5892,-81.6558229,-28.21773941,Delaware
5893,13.97034471,1.664402593,UFC197
5894,-52.1359203,-8.657989528,butterflies
5895,-31.18642151,65.39671718,robotics
5896,47.38237661,-10.42447914,Gorgeous
5897,21.25738226,-13.45337152,CLT
5898,-43.69010358,-31.71088479,northshore
5899,43.38374797,15.32121778,streaming
5900,-53.46104851,-29.10576861,poolday
5901,12.39959487,19.55993155,StarWarsRogueOne
5902,2.366569283,-0.58173239,TIFF16
5903,-16.05178826,25.16170136,SelfieSunday
5904,-19.10600575,-61.5679247,Immigration
5905,-15.05232881,-18.98155666,vw
5906,-36.4093648,-3.294167102,bnw
5907,-14.87716087,52.70403648,spiritual
5908,-24.11125913,-21.92609724,savannah
5909,24.37912561,26.3988386,impressive
5910,32.84888147,-34.04176354,SpursNation
5911,-5.690128902,-6.411827767,StoptheViolence
5912,-2.676740455,-74.05656589,HilaryClinton
5913,-15.94717251,-11.79950946,welcomehome
5914,37.42776143,72.46636034,bulldog
5915,-26.47028881,60.73058364,Siri
5916,-63.82332755,6.881552898,salt
5917,41.22646887,-9.200298315,TONIGHT
5918,20.22821486,-28.80691844,Heisman
5919,-32.69125397,-11.64455166,hunting
5920,52.38540029,24.45427551,record
5921,-47.64604108,11.57615369,bartender
5922,-3.728100004,-21.27033311,BrexitVote
5923,-9.08983567,8.988257524,SundayBrunch
5924,1.518150533,39.55916976,thx
5925,-53.19162621,-33.10446403,beachbody
5926,-38.67811645,-12.66571964,tornado
5927,31.8472549,49.48959751,redlips
5928,23.93324042,-53.90394176,Maracaibo
5929,-7.976891284,-56.4123421,dangerous
5930,44.47826437,44.90928956,bling
5931,-3.847155802,-46.39363322,whiteprivilege
5932,17.01232144,38.92181153,hater
5933,27.22843077,-59.36197899,GDL
5934,-54.77866665,-13.37809135,scenery
5935,-34.54212334,58.66341429,infrastructure
5936,11.61843864,-20.51585949,GoPokes
5937,15.28730515,-11.63223962,CNNNYE
5938,-41.59868923,-43.72296827,rivieramaya
5939,-18.2241761,-6.449367859,SafetyFirst
5940,73.63440375,-18.11682881,12thMan
5941,22.54247527,-51.15301616,HeDicho
5942,-22.57675502,68.53964134,planning
5943,-11.0434241,-38.44668206,gun
5944,8.104214564,-1.327093068,OUAT
5945,46.75137953,29.94179532,uk
5946,15.63439899,-18.46663399,ProBowlVote
5947,-1.542817084,-80.36706455,bernie
5948,-43.66677902,-11.64478294,neighborhood
5949,29.48749661,-5.368690163,LIFE
5950,-32.37332272,-16.93922123,oklahoma
5951,-20.40702862,-6.410316466,staysafe
5952,-4.269287548,10.82934468,WorldSmileDay
5953,-37.18552916,-7.129338198,WorldPhotoDay
5954,-33.39195018,-7.271395887,monkey
5955,39.7531155,14.46766648,TheBeatles
5956,-27.16470218,41.65037577,valentinesday2017
5957,33.91915975,67.66623016,catstagram
5958,-26.61822911,34.97657003,groom
5959,13.59348461,37.20380152,busted
5960,-3.008389565,10.22652964,NationalTequilaDay
5961,-36.37739856,65.52678079,client
5962,-42.07886553,-42.59392172,acapulco
5963,-73.52117948,-20.53789933,babes
5964,49.44504657,-1.617342939,Earth
5965,6.440514611,28.41785234,gif
5966,-8.193846411,86.04898551,dont
5967,76.50253793,-21.34092701,dallascowboys
5968,-7.893731672,-1.731051326,trans
5969,24.15334546,-48.38412389,FelizCumpleaños
5970,78.41186714,-19.34041366,DawgPound
5971,45.18471686,-10.48213643,Hair
5972,-30.27974301,42.73790946,lovers
5973,-42.24436843,31.7746326,bigbrother
5974,-42.98849805,-37.91558838,vacationtime
5975,-15.6169191,44.86553496,emotional
5976,5.423205875,6.186175949,dicksoutforharambe
5977,13.10378425,75.80825153,weightlifting
5978,-1.73587669,-37.17499661,portraits
5979,-18.92829499,8.767214914,byebye
5980,36.74926419,6.656089945,Winner
5981,6.650499679,-2.231771401,PowerRangersMovie
5982,-9.488222842,-17.60008406,Ferrari
5983,-58.92011288,-43.65442198,orangecounty
5984,1.533305487,4.9579758,fortunecookie
5985,-52.19339785,-36.50901555,boardwalk
5986,-25.01487299,65.19700928,promotion
5987,-11.53753279,-67.30555966,Election
5988,47.21578706,-14.87382732,Holidays
5989,-22.73990384,27.35310573,likes
5990,19.09476178,-27.43216075,OleMiss
5991,-82.15974667,-26.13775144,RhodeIsland
5992,84.8091033,26.06695424,beachvolleyball
5993,1.355108577,-6.8436389,IWD2017
5994,-8.055967782,-5.860798419,PrideMonth
5995,-37.27946275,28.77866424,soblessed
5996,0.069705364,9.023953928,WWDC2016
5997,56.19673038,-1.529521808,Passion
5998,-9.882542733,85.84750475,your
5999,-73.79675424,10.27065572,greens
6000,50.75395084,-13.06436462,Sunshine
6001,-37.44615189,1.403945789,foto
6002,-18.87782915,45.83355699,yogi
6003,79.44030246,-18.81984703,GoNiners
6004,-49.54856265,-67.05560111,iloveny
6005,-2.929056863,-72.74784777,PresidentialElection
6006,-12.00904505,24.20581589,beardgang
6007,-30.66590059,23.11243047,havefun
6008,-34.40574158,10.06729545,happystpatricksday
6009,41.84320567,-16.87435746,Hungry
6010,-8.071697904,-14.4670765,chinesenewyear
6011,-50.76701432,10.20678996,winewednesday
6012,24.50020953,-56.29322582,FelizSábado
6013,43.59110347,-43.19324541,Clippers
6014,-14.61202438,54.77972763,bethechange
6015,57.55045215,-0.033022132,Trust
6016,-5.342233226,-62.80263224,drumpf
6017,23.54941347,-22.88946299,TMLtalk
6018,-14.08305049,-21.56796802,veteransday
6019,-81.22148171,14.41238338,deli
6020,6.915030789,-25.31544442,Feliz2016
6021,-8.379072574,4.707756235,mentalillness
6022,25.79338906,-56.07479966,BuenosDías
6023,6.031963591,21.90112563,harleyquinn
6024,-5.649568069,-29.92848128,OH
6025,15.50342294,5.212389413,EVOL
6026,32.02526386,8.273958135,WINNER
6027,-4.948655445,61.33110873,MotivationalMonday
6028,10.96856225,75.05112834,gymflow
6029,32.0580475,43.80373341,latina
6030,8.595553538,8.279778238,SouthernCharm
6031,-13.66935691,-60.98174581,FACT
6032,2.3469556,-9.215122159,Lent
6033,12.14598606,-21.50187943,WreckEm
6034,44.08315685,50.53603747,jeans
6035,-24.61309908,59.0211694,update
6036,-30.63986154,13.68434904,holidayparty
6037,10.04346903,-18.59956663,HTownTakeover
6038,-8.787604716,8.962298058,TreatYoSelf
6039,-16.24731182,-39.52086783,Belgium
6040,-18.56084479,-39.70489345,Scotland
6041,-83.21119434,2.710148965,hotdogs
6042,-11.54148933,55.91237914,beyou
6043,-9.870417844,43.06758961,feeling
6044,-6.291405579,-13.64600619,fattuesday
6045,-81.63774242,2.105908138,foodtrucks
6046,-23.98350609,76.2478801,millennial
6047,-82.51026164,5.597740157,ceviche
6048,-24.3719375,16.30709717,playing
6049,-0.429060846,-23.70271506,NeverForget15years
6050,-12.00072478,-23.23653347,hurricaneirma
6051,13.99526277,17.36540687,IronFist
6052,-41.73962931,-16.81627401,december
6053,-25.14758511,-33.86737022,avgeek
6054,22.20851125,-55.59695281,temblor
6055,46.47065039,29.79441286,worldwide
6056,-14.06306493,-10.36170629,housing
6057,33.80890333,-34.49493425,NBA2K17
6058,-15.11586173,-16.50430536,ferrari
6059,-60.89633982,59.56204485,LongIsland
6060,84.81384204,23.87722492,Tokyo2020
6061,17.95179324,-1.046997577,BritneySpears
6062,-33.50179211,34.33280615,sisterhood
6063,42.37355278,52.19232261,glamour
6064,18.32731141,-47.93793566,CopaMX
6065,-20.96826383,-34.01057028,helicopter
6066,-71.37444473,16.33533371,guiltypleasure
6067,7.841509617,-8.783867287,AGTFinale
6068,52.09934908,2.976991562,BeHappy
6069,-8.285520218,58.50777315,wisewords
6070,-52.65222009,-14.83851238,breathtaking
6071,-30.95470442,-22.46777946,redrocks
6072,-47.99377715,38.56280103,lovemyfamily
6073,-51.44550995,-31.36199792,relaxed
6074,8.335145725,7.763868045,PumpRules
6075,-3.219493579,35.17326483,fantastic
6076,0.458237477,-12.80596234,CocaCola
6077,20.31614536,26.24337423,fangirling
6078,-81.76687185,13.60700285,gourmet
6079,4.125932979,-9.928533133,ReadAcrossAmerica
6080,5.803618798,36.9093387,struggleisreal
6081,80.64326911,23.99657419,diving
6082,-54.54040888,-9.483417995,grass
6083,36.64286241,-31.48716253,cle
6084,60.02176224,-2.794907315,ThankGod
6085,10.74069308,5.981217395,FearTheWalkingDead
6086,-28.39515909,-6.464221574,pumpkins
6087,4.088704871,-1.314734092,ShareYourEars
6088,22.36821432,12.93980894,GetMyAttentionIn4Words
6089,-23.21015128,-2.187607296,agriculture
6090,22.10183588,13.80887812,GetMyAttentionIn3Words
6091,32.38060876,4.058327206,ClassAct
6092,-64.53210182,56.00473352,Boulder
6093,-6.229685008,53.61339685,lessonlearned
6094,5.497296857,-20.69543024,LIGAAGUILAxWIN
6095,81.01434716,-16.01842735,PanthersNation
6096,-6.468309985,-78.6040687,strongertogether
6097,9.734727331,18.66273166,Disneyland60
6098,58.09333322,-0.56423971,Grace
6099,10.94145164,19.61291416,TMNT
6100,-4.099957506,-53.34863691,StillWithHer
6101,-45.31909392,-62.12043365,shakeshack
6102,2.15220355,6.044124553,yeeyee
6103,-51.46585349,-29.23972444,summervibes
6104,37.31192894,20.23184436,bowie
6105,-15.04398997,31.89467854,happythursday
6106,-24.51561208,-15.11736743,louisville
6107,91.85605917,-19.88086467,Pats
6108,-9.573009483,-55.33125425,ignorance
6109,-19.67263981,7.395220178,missing
6110,27.06230995,-6.544860888,Aries
6111,14.63270263,17.83742164,AMC
6112,3.216312375,-14.95671781,SickKidsVS
6113,0.393228788,58.08522493,RiseAndGrind
6114,-24.95060373,-57.55766727,Impeach45
6115,33.01939265,-34.68900074,LakerNation
6116,8.949163662,-30.49765375,euro2016
6117,-11.81713965,-2.5477941,pedicure
6118,62.51421103,43.53286049,UnOscarParaLeo
6119,-13.06080289,-62.48513594,liberals
6120,1.828153342,18.48833464,hollywoodstudios
6121,3.037030523,9.790344037,unfollow
6122,-14.78323642,-37.6252387,Spanish
6123,-11.49347917,-50.16148355,280characters
6124,-18.77715491,-60.68716885,SAD
6125,43.28486098,42.88993867,diamonds
6126,-8.277891818,81.51722722,stay
6127,41.3634227,6.09667895,DM
6128,55.50026084,-5.017306809,Friendship
6129,-69.21927184,59.67377794,Berlin
6130,3.062401276,-6.041264528,DrSeuss
6131,-25.70477546,70.70482218,Entrepreneurs
6132,-50.58259794,12.76546479,beerme
6133,19.91076241,37.35560478,brutal
6134,35.0011796,29.54939512,latino
6135,17.11053377,25.82711609,SausageParty
6136,17.66459166,-23.45430342,TexasForever
6137,11.74938112,-52.95595757,buenasnoches
6138,-23.85827927,-59.09899842,SallyYates
6139,-2.165408054,-6.522026975,HarrietTubman
6140,14.32910558,26.90136219,hbo
6141,-1.285787624,-35.89215237,selfportrait
6142,5.725200385,2.283243091,Uncharted4
6143,-0.96517995,-5.6241933,BrockTurner
6144,42.08066686,42.1766157,bridal
6145,-9.722817067,-61.81588265,liberal
6146,64.32568882,-39.35324018,collage
6147,17.7367545,10.17682163,InternationalKissingDay
6148,-10.18144619,1.293142256,DNA
6149,5.850001376,-26.91078141,LordPrepa10
6150,39.89643695,-15.54156134,Organic
6151,33.05856435,-9.095298898,SS
6152,-13.66219522,-11.69765957,homelessness
6153,-46.59449109,-66.17307306,taxi
6154,49.92280537,40.46610733,popup
6155,15.72930844,-13.91022487,Classof2016
6156,21.30380696,-51.30601702,BuenMartes
6157,-7.448945024,21.71746665,drag
6158,30.68961722,9.606666924,Sarcasm
6159,-15.21756873,45.0149105,sadness
6160,3.915351387,-18.31811099,YouTubeIsOverParty
6161,-1.67219226,-12.74712394,bellletstalk
6162,-32.66813019,-17.18121198,kansas
6163,59.8574915,-37.11575682,stickers
6164,-2.988232792,-17.82713277,TragicallyHip
6165,-21.2071397,-58.39475034,traitor
6166,-32.27387934,51.84054596,volunteering
6167,47.23143026,23.60782507,records
6168,-81.8375581,-24.33588731,boobs
6169,-34.49622495,57.43055951,medical
6170,10.67906205,63.89665217,nikeplus
6171,82.08799247,23.88048812,Silver
6172,15.13966279,-48.48110863,RD
6173,-13.93450909,65.87185589,successful
6174,15.58051221,48.25884983,bruh
6175,-16.83586898,-48.96528804,immigrants
6176,80.32890884,22.47679322,teamusa
6177,11.25158845,-1.330609491,JOANNE
6178,26.58253769,33.97943291,premiere
6179,32.01193675,49.65731839,redhair
6180,9.652143132,22.83181002,zootopia
6181,79.99305779,22.6909139,PicaPower
6182,43.12615012,24.1897102,rave
6183,-32.29346589,58.01237816,philanthropy
6184,14.43643111,9.692007895,SayItWithStickers
6185,-24.88546405,-34.17660079,UnitedAirlines
6186,-20.93477082,-58.36096826,inauguration
6187,-45.30084958,-12.00311166,september
6188,-75.98192115,7.569892111,delivery
6189,50.72281608,-7.456660731,ILoveYou
6190,40.43758761,-38.08115751,BackToBack
6191,-9.564588563,-47.03819557,press
6192,10.48048482,70.51666241,CrossFit
6193,-51.77218027,-6.879076211,sunflower
6194,9.366156094,36.11403805,iwish
6195,-45.94053228,-66.01294115,jfk
6196,10.4749018,-58.66414805,semanasanta
6197,-46.04643356,9.138074502,NationalDrinkBeerDay
6198,43.5032618,-33.66308377,bandwagon
6199,81.67302973,-19.89432128,BoycottNFL
6200,-60.15851872,-46.24697932,pasadena
6201,15.75811964,-40.99687898,crack
6202,57.6519366,26.7146716,playlist
6203,9.869145064,4.247507274,GamesOfThrones
6204,17.38694583,17.76786654,HouseofCards
6205,-31.43234352,2.120411555,muchneeded
6206,-4.476632203,-8.625024289,DisarmHate
6207,42.90602339,-3.673012465,Books
6208,-16.07200053,-57.11965776,CIA
6209,-25.80129407,-23.12568421,jellyfish
6210,-41.56498175,-20.71570888,letitsnow
6211,1.633711384,-81.64220679,demdebate
6212,-39.93509872,-62.47155309,Chinatown
6213,4.85610807,-24.93627202,CopaDelRey
6214,53.76670478,-18.42421463,Ocean
6215,37.90799175,-37.11358657,spurs
6216,83.2314609,-22.49479222,browns
6217,-8.880494438,-77.30089316,MicDrop
6218,64.16537005,44.10235474,TheOscars
6219,-30.55575707,-22.98563801,findyourpark
6220,-18.35828098,-53.45286386,SaveACA
6221,25.28321153,-57.81100515,Morelia
6222,50.53231288,-22.12100412,Roadtrip
6223,0.090116906,-81.06409816,FightFor15
6224,-49.88084334,-27.78180466,bonfire
6225,19.40274282,-45.47199551,Coco
6226,-19.22669376,-0.975608209,deal
6227,24.68302324,-23.32457228,stlblues
6228,-82.60409458,10.43889515,munchies
6229,-13.77411162,-62.7687719,Racism
6230,13.98738121,-54.01846206,frio
6231,10.44102928,-20.72020875,BeatClemson
6232,-67.12172072,10.38792132,allnatural
6233,-14.25406243,-18.88910043,dodge
6234,-9.931068973,36.11163186,busy
6235,-17.09273694,-16.0116395,rodeo
6236,-20.38381251,-6.416842675,besafe
6237,3.364893052,12.66466792,xbox
6238,41.78129675,-43.47552444,WARRIORSvTHUNDER
6239,5.174026933,-12.84557758,TheFalcon
6240,-71.28383764,58.97949244,SLP
6241,33.02691269,-28.11100642,WhyNot
6242,10.03581893,-64.69521969,turismo
6243,50.63816963,-15.32482868,Photo
6244,-76.78950047,-20.57828285,instaphoto
6245,-50.94255545,-10.94728145,conservation
6246,-35.25428907,-24.16620718,tahoe
6247,-10.68777272,43.39390984,wish
6248,6.587624367,16.42234978,Halloween2016
6249,-49.40036383,-66.8728118,highline
6250,-5.014727592,37.41858462,m
6251,10.72036729,-62.24039371,merida
6252,62.56006185,-40.00265596,wallart
6253,46.01374088,4.187216902,Single
6254,13.13797536,32.22690611,shotsfired
6255,9.895016072,-41.98424149,LLWS
6256,-13.68690194,2.830664523,Mars
6257,52.05060563,5.884486995,BeKind
6258,34.81600516,14.40001803,HipHopHonors
6259,-30.58871464,-37.176969,travelling
6260,-12.0953877,-26.32981366,SpringBreak2016
6261,7.970620435,-7.715463545,ULTRALIVE
6262,13.82968399,6.409050527,UndergroundWGN
6263,86.72172504,-24.00900814,preseason
6264,7.997911652,-16.75219343,GoArmy
6265,-11.40965233,43.54064328,loving
6266,-83.17318078,9.154192065,lamb
6267,28.46884991,-11.13186824,H
6268,33.06183132,-32.61275319,spellingbee
6269,13.41902213,-4.563862215,UFC214
6270,5.562613054,2.29243399,Destiny2
6271,-11.36673584,-69.42769293,Wikileaks
6272,37.21744645,27.29495148,superstar
6273,-16.00395459,64.42289644,value
6274,-2.922993263,-61.78155125,political
6275,-75.47139806,10.6993089,roasted
6276,-14.00015538,61.21552401,empowerment
6277,44.73515473,52.72818237,stylish
6278,26.60009515,-6.17066443,Aquarius
6279,0.910517095,-81.10148854,IVoted
6280,39.30524052,18.12527613,Radiohead
6281,46.24034218,21.22651494,mtv
6282,-27.38031854,9.476178675,masters
6283,-10.99253546,9.226223716,nationaldonutday
6284,7.425725119,0.568760207,RoseParade
6285,16.02383148,33.39457624,crybaby
6286,3.45157121,12.49087078,xboxone
6287,-10.89704829,-24.48587976,SB2k16
6288,10.97958513,72.99332975,deadlift
6289,52.76913327,-63.13148077,LetsGoDodgers
6290,-4.990194822,15.59426452,bookstagram
6291,26.1762004,15.33841636,MindBlown
6292,13.9556318,-44.88907952,PAN
6293,35.78229189,-36.52707309,MFFL
6294,-11.7634145,40.95336286,loves
6295,10.45990767,72.01750201,zumba
6296,3.958140947,-14.96544023,KCAColombia
6297,-39.30802716,-64.73243898,MTA
6298,-4.161244273,22.42194515,spiritanimal
6299,-21.09487223,65.31712374,psychology
6300,32.27858636,-56.87431072,Durango
6301,14.84764416,-44.75804387,ColombiaGritaGol
6302,-9.450687688,-47.14288131,campaign
6303,34.51459146,65.82487733,puglife
6304,4.640912613,-3.835449118,MiAniversarioDeTwitter
6305,-6.845598808,-63.98788515,gopdebate
6306,-66.59625547,61.0386532,Retail
6307,19.89078326,11.51909075,NationalExDay
6308,-38.32226992,-36.30875961,girlstrip
6309,2.215508807,13.21096904,gamedev
6310,-8.055766496,-7.684672921,PulseNightclub
6311,-44.24660063,14.8854592,pregame
6312,66.0510769,12.73073633,WWEDraft
6313,-64.09232418,-45.65263799,lacma
6314,-19.813295,-30.23760887,Havana
6315,-28.45500354,-6.327765484,pumpkinpatch
6316,31.00794743,-34.05434711,wethenorth
6317,-15.19675466,-23.8497636,universal
6318,58.76989407,0.012066104,Word
6319,14.58776499,26.2956447,houseofcards
6320,-58.07457118,-41.22845855,newportbeach
6321,6.121161445,-5.822969984,XboxE3
6322,5.481996182,-29.30700504,DomingoDeFlojera
6323,24.26247534,26.18183262,impressed
6324,2.192591182,-82.01012696,NotMeUs
6325,15.33215997,36.84643482,whoa
6326,39.38347084,18.11473513,PinkFloyd
6327,36.28458786,-3.378981366,AllSummer16
6328,-35.18192093,-13.25638923,air
6329,-37.0243557,-35.84433931,escape
6330,82.3822725,20.82290462,Athletics
6331,-7.97337121,-30.68519303,November
6332,-55.24658673,-47.12398502,sfo
6333,11.88025235,-58.44478846,carnaval
6334,1.196557644,20.37299276,smallworld
6335,20.17570522,2.102583743,Suits
6336,-5.746344829,-51.57491661,prolife
6337,3.592910928,-0.935346989,hogwarts
6338,80.44177033,-18.37091803,JetUp
6339,51.20321521,-61.90253575,BigPapi
6340,84.70292764,24.75128976,FinalFive
6341,-16.67653909,34.24657079,earlybird
6342,-43.13023774,33.20784328,motherhood
6343,-40.87478459,19.34355692,coworkers
6344,10.95557584,-17.48676509,mufc
6345,-9.455035508,1.377028057,Alzheimers
6346,39.32601409,18.13648822,U2
6347,33.41611876,14.01351503,NationalDanceDay
6348,12.50159912,-48.31199957,Madrid
6349,-3.701762287,-52.03420143,FreeMilo
6350,-79.39410814,9.304330344,cook
6351,-84.22270848,12.85775783,eeeeeats
6352,18.2415204,-49.45359716,LigaMX
6353,-43.14468068,-19.96318349,snowflake
6354,13.75043872,-4.654207619,AndNew
6355,7.259502964,-50.63155659,diadelosmuertos
6356,-16.077413,-52.48740587,ComeyDay
6357,-66.31262109,61.37135521,OT
6358,87.30260545,-19.51506849,AFC
6359,-2.752281562,-11.01976472,HIV
6360,10.49886291,0.596882013,OTH
6361,16.64154971,-28.41665687,CFBChampionship
6362,31.29214951,-6.173199671,Homecoming
6363,-49.78971777,-5.736083347,lavender
6364,5.804786026,10.7182339,PokémonGo
6365,-2.054123726,-48.41119723,Blacklivesmatter
6366,-35.33977445,18.60804041,itsmybirthday
6367,-21.61698787,-36.41830196,transportation
6368,-16.79232229,-46.39736558,SaudiArabia
6369,-5.48005446,-13.67770031,kentuckyderby
6370,52.19640026,-60.25576647,windians
6371,12.86314499,12.12947458,TeamRick
6372,18.53860749,39.51633211,troll
6373,19.0110725,-47.39417756,Feliz2017
6374,40.58637114,-16.41109458,SoGood
6375,43.04479455,-43.62213281,KD
6376,59.75273509,-36.27852672,typography
6377,21.56075876,-6.319020486,LetItGo
6378,30.8879399,-19.55832923,TampaBay
6379,-18.53847976,18.0870564,woohoo
6380,-21.60951138,-27.3715623,bellagio
6381,17.35436094,-0.660739031,ArianaGrande
6382,-28.12631905,-34.98128802,americanairlines
6383,-34.14492576,31.10662649,littlethings
6384,29.40557395,8.791600149,WishfulThinking
6385,-12.82122161,16.11708683,blest
6386,17.30557969,1.317113871,VMA
6387,-5.267706131,46.14674185,rich
6388,-40.39064141,-33.47540232,DominicanRepublic
6389,-5.935745687,38.89329729,after
6390,-8.887226139,-17.64667539,Porsche
6391,38.53549893,-0.988554357,Slay
6392,-14.56229096,-43.2583043,HumanRights
6393,-14.42638826,61.05868387,resilience
6394,-34.4560762,-25.53877395,Yosemite
6395,4.281473197,-23.42768996,Cristiano
6396,27.14398847,-0.037078676,CantStopWontStop
6397,19.96185315,-47.83578628,ViernesBotanero
6398,10.70001539,64.89619738,5K
6399,42.45707702,-3.0067078,Blog
6400,55.42800477,-66.30936108,MLBAllStarGame
6401,11.03208704,-26.30780404,statebound
6402,-32.16511934,39.96071708,hubby
6403,-69.80080196,17.20730267,blueberry
6404,-42.04403962,-42.66919355,caribe
6405,-45.04931153,-11.1738595,february
6406,81.41606181,-14.54069356,EsuranceSweepstakes
6407,16.72160631,-31.92934266,finalfour
6408,15.85060209,-31.95766464,DukeNation
6409,-27.82750504,53.76227722,evolution
6410,20.94931781,6.181777182,OJSimpson
6411,9.764824572,77.22029191,FitnessFriday
6412,-68.23965759,28.33799259,hotchocolate
6413,13.80163402,-2.452218313,BillboardMusicAwards
6414,-6.436718321,-49.97728996,SCOTUSnominee
6415,21.16697184,-48.25812993,Viernes13
6416,13.36203519,-55.23957433,hoy
6417,50.67668816,43.80792024,giftideas
6418,50.99990468,25.35008184,openmic
6419,-4.054009557,16.12495817,mustread
6420,-41.67887579,-20.53143932,snowman
6421,11.39032746,67.50850571,box
6422,13.44835286,18.09496864,BobsBurgers
6423,-32.17936693,-47.7430676,??????????????
6424,39.53550785,33.451217,timeless
6425,4.649695625,-16.87210265,MtvPopMBautista
6426,11.99848142,1.254351269,GoogleDoodle
6427,-12.87926291,-55.17424076,russia
6428,-24.35184443,-57.89276957,FakePresident
6429,-14.7804317,18.60416812,wemadeit
6430,59.46208945,-30.47580856,tiger
6431,-34.39467292,-11.83294822,stream
6432,8.119289897,8.76573276,thebachelorette
6433,-67.94615902,62.31933207,Engineering
6434,-4.594381304,-70.15750582,NewYorkValues
6435,42.29547866,52.32566268,editorial
6436,15.84978474,11.84268838,ShadesOfBlue
6437,69.22146783,12.09667922,NoMercy
6438,24.11571279,-31.13031209,ball
6439,12.28148287,-20.94976226,BattleAtBristol
6440,-48.63064601,-67.29386514,rockefellercenter
6441,-7.601816541,-53.53363871,GrowUp
6442,-21.67193185,42.28869664,luv
6443,-71.40284764,19.61292125,nutella
6444,6.183003897,-0.166576307,Zelda
6445,18.70583114,39.21310968,nightmare
6446,-15.87215742,-64.39899899,Bush
6447,-34.53204834,67.54357921,Security
6448,5.941782293,69.00547881,strongwomen
6449,83.73807006,23.28735288,oro
6450,-34.16171163,-1.968270097,polaroid
6451,14.95736477,6.234088824,FirstGifComesUpForYourName
6452,-16.79134414,59.97160372,teamworkmakesthedreamwork
6453,-54.49591223,-8.074799611,macro
6454,24.82657318,-2.822686493,ForeverAlone
6455,-9.006562464,22.24342001,damndaniel
6456,43.62481723,-8.477694864,White
6457,-10.69845316,-20.82559231,SLC
6458,-1.019837418,-14.27644441,EidMubarak
6459,5.369771965,2.956038604,TheDivision
6460,52.63798604,-66.13832832,reds
6461,-12.23788934,-31.7123959,4thofjulyweekend
6462,-60.36735695,-46.41894303,westhollywood
6463,-6.596571447,-70.17357975,Democracy
6464,18.77202822,-26.09949965,TheU
6465,-6.458506377,33.66012484,post
6466,-7.795663889,86.605086,with
6467,-26.60910674,34.8641207,weddingdress
6468,34.34493802,16.37000725,TheGrammys
6469,-49.319649,-3.506089725,bright
6470,-65.1637531,12.89652287,apples
6471,83.51126493,23.2006085,YoRioxESPN
6472,-47.11685184,-25.35346713,summercamp
6473,36.79578299,44.48390406,salon
6474,-25.92982513,46.51974723,forgiveness
6475,-84.6595705,6.661200196,dimsum
6476,-47.85273029,-67.36018329,topoftherock
6477,-67.64584816,31.07133855,cappuccino
6478,1.228753387,-79.34339965,ClintonKaine
6479,11.26474962,19.72620322,Spiderman
6480,-15.4816936,-67.09521536,Trumps
6481,-40.63840512,-23.72946477,iceskating
6482,3.250663921,33.34075083,adultlife
6483,-39.86279981,35.79672424,newborn
6484,39.12405528,-20.25116817,Jersey
6485,11.70047688,-43.72573519,zika
6486,38.37648663,15.38931925,TomPetty
6487,52.54420376,-58.85586173,believeland
6488,-29.59220402,43.31951766,soulmates
6489,84.19161512,23.89758178,RyanLochte
6490,-59.3219157,12.4006296,candles
6491,-64.75991508,58.31467523,Liberty
